NUM;RET;REC;EBITDA;EBIT;LAIR;LAOD;LL;FCO
2102;-0.5337;445568;-8344;-36920;-78720;-78051;-78051;-66846
2103;0.0870;12945;-11087;-12164;-16714;-11378;-11373;-525
2104;0.1934;1600654;103402;12175;-270264;-176903;-176761;-905371
2105;0.0767;3123;-1205;-1263;3746;2477;2436;5870
2106;-0.3963;1572298;311772;-215773;-289814;-313427;-313232;1068584
2107;-0.0308;251758;80442;74193;43911;34749;34749;36243
2108;0.3376;0;461571;461571;428166;422984;422984;14950
2109;0.0860;15001;-48;-411;5373;4541;4541;20661
2110;-0.0709;12599728;3610390;2908268;2522774;1905374;1807552;568561
2111;-0.2406;7809449;505705;68201;-344344;-285734;-281434;-1043467
2112;0.1252;2403863;1016019;764888;413983;312795;328976;858750
2113;-0.1760;0;-2674;-2675;-4243;-4243;-2894;-8163
2114;0.2061;129546;7000;2661;-15098;-14498;-14214;3137
2115;0.1394;1539203;214467;160962;165579;101656;101656;270709
2116;0.2519;4812930;1100234;898869;506123;342734;342596;528084
2117;0.3083;362341;167445;90014;112819;62574;62574;213116
2118;0.1208;328493;42245;27933;40503;37824;37824;80226
2119;-0.0211;975295;196393;151201;126102;101144;101144;133479
2120;0.0106;1365122;551222;448483;514946;493673;493673;147672
2121;0.1780;1146266;313554;211146;169722;103644;103644;327232
2122;0.1917;1047089;397355;255510;205445;149013;149013;227611
2123;0.1692;3297011;1006081;823003;666982;417270;410342;427431
2124;0.0440;1593142;565473;408882;273844;236503;205318;430107
2125;0.2446;1199174;492114;202211;-249001;-248826;-70922;546170
2126;0.0369;5538779;1195899;819181;383043;232121;245886;272288
2127;0.0275;370933;236471;85638;-42516;-54663;-56325;192342
2128;-0.1008;1048;-3318;-3579;-2332;-2867;-2729;918
2129;0.2490;112338;13845;7736;8059;7964;2761;4467
2130;0.5020;118421;22372;14742;12568;8311;8311;8350
2131;0.2035;298298;160039;144183;105914;67787;61009;-90895
2132;0.2236;692387;58072;36730;49697;34246;4025;119777
2133;0.1932;821895;200688;148070;120487;78064;77947;-15592
2134;-0.0337;546164;31024;25298;20263;13694;13694;7874
2135;0.1768;199305;-15723;-22276;-17804;-21995;-22780;-898
2136;-0.9107;111265;-50333;-54193;-65552;-54988;-55000;23894
2137;0.2779;951989;192868;49807;-13027;-7514;-7541;102501
2138;0.1418;749785;422078;320247;191540;101471;97790;321421
2139;0.3033;225473;10595;4603;-1146;-1146;-1146;13664
2140;-0.3158;8968824;4429125;3967772;2630143;1378152;1393625;-555212
2141;0.0972;50682;-3066;-4156;10628;7487;7487;-6753
2142;0.0842;3217494;297401;72449;80050;140962;134919;-1792767
2143;0.1106;106365;46352;32645;52337;42788;42788;36521
2144;0.0394;2448779;536214;396957;249487;164115;134759;362468
2145;0.1967;3061991;530969;341846;189857;130854;119757;563824
2146;0.1807;445436;244426;157872;2181;-11834;-11382;73805
2147;0.0147;1605912;884395;734665;663037;450695;450413;733231
2148;-0.1744;1015430;116716;64702;20382;16863;16863;105431
2149;0.0687;1747422;216785;122086;74141;64081;49483;231972
2150;0.0606;20198;-4665;-4665;-15470;-15470;-15470;7078
2151;-0.0687;167699;13635;4444;-104;-2955;-2955;14974
2152;0.1903;283067;46446;15987;7695;6437;6437;31242
2153;0.1891;310460;-52532;-55761;-31061;-39750;-39949;37908
2154;0.0530;38600;3404;2676;2633;1745;1745;6888
2155;0.1766;96510;11657;10667;33224;32312;31565;20631
2156;0.4302;1006327;44790;31301;9376;6991;6991;-65996
2157;0.2897;302895;101065;80331;102351;80125;79999;162263
2158;0.2006;587753;173618;140148;123229;81564;81564;85913
2159;0.0315;177368;14433;5003;14753;9909;9872;15199
2160;0.0698;136539;-118453;-127161;-155721;-157067;-49397;69998
2161;0.0046;8458664;1734863;1206805;1260521;823544;815341;36400
2162;0.0424;8458664;1731174;1203113;1224130;787153;275299;-40170
2163;0.4592;2645839;359804;253196;153595;232685;160379;46855
2164;0.1359;81241;6971;3845;12229;8076;8076;2749
2165;0.2232;510140;124527;109715;186895;171770;171794;192202
2166;0.2341;1728607;364501;297233;284599;188974;188974;-26024
2167;0.2343;1269176;271670;197094;156570;110572;110572;-57002
2168;0.3457;189183;-42280;-43437;-56774;-60879;-48717;-36452
2169;0.0711;657;728;728;243;238;238;-1
2170;0.1403;927944;355012;332552;346506;252332;183485;243193
2171;0.2242;233;4639;4632;5743;5743;9825;-2747
2172;0.2652;350663;15455;-6370;-6997;-17081;-17081;-196
2173;0.3026;146525;10829;3316;2799;2064;2015;19179
2174;0.2553;14450;-3414;-7780;-43691;-42921;-43423;1909
2175;0.3237;1699036;185394;116046;47567;12920;-1251;-47731
2176;0.1770;195337;24132;10471;-18432;-14135;-14135;-36292
2177;-0.1068;37616352;2107725;1051506;640742;416932;353047;-285437
2178;0.4170;87976;43682;40559;-4095;-17438;-17700;263465
2179;-0.3198;1757802;307070;171215;-9485;-6962;-6962;-341255
2180;0.5996;70875;11227;9180;-15496;24212;24212;14132
2181;0.2750;117231;-2571;-9085;-7138;-5802;-5802;-26849
2182;-0.1161;1866692;991728;541251;859644;602025;602025;606229
2183;0.2539;297182;64154;38274;-13277;-10258;-10258;-12402
2184;0.1113;2694453;453016;324793;46477;24632;24632;210184
2185;-0.0566;134090;34748;19347;33906;26706;26706;23989
2186;0.1701;1339578;297009;230069;155240;120266;120266;117336
2187;0.2672;204902;65613;41671;16319;12442;12442;51737
2188;0.2308;177145;14679;655;-23826;-14950;-14948;6097
2189;-0.0135;3570462;437105;256344;-338017;-199786;-132904;-1337014
2190;0.1471;615430;101619;62268;28487;14746;14746;63251
2191;0.1728;1415324;183150;104036;79102;66976;66976;-104365
2192;-0.3729;31332;6696;-3693;-4817;-4905;-4905;-2311
2193;0.1254;1206200;233049;204489;222962;189408;189408;203260
2194;0.4257;2806925;231887;197452;67037;58563;58563;7951
2195;-0.0611;554632;519;-11647;6433;3223;123;-29724
2196;-0.1208;4136164;297719;187513;-327954;-226111;-233210;79517
2197;0.0502;540505;80681;55076;42057;35579;38379;32283
2198;0.1667;199334;20143;13470;22282;19292;14972;-19507
2199;-0.0508;66120;-16228;-54502;-57809;-38922;-38922;16279
2200;-0.2193;2141939;197586;172407;39767;2462;2363;59783
2201;-0.1922;0;8094;7947;10401;12205;11859;-7485
2202;0.2767;1014053;122341;109030;158151;134001;130517;112336
2203;0.1037;103650;13033;9654;-10082;-10779;-10779;18700
2204;-0.0919;351461;93793;91795;99296;69032;68964;9530
2205;0.3623;6159556;1722924;203594;88331;-200396;-200161;916607
2206;-0.1200;75186;-239;-5669;-11526;-6922;-6894;39586
2207;-0.1185;774824;-5329;-37257;-39594;-43148;-43148;153419
2208;0.3122;118016;-91418;-98064;-273201;-271769;-275720;130487
2209;-0.0117;68365000;25648000;14882000;7127000;4807000;4449000;23225000
2210;0.5041;74786;436;-12279;9323;4019;4019;-19201
2211;0.2418;132451;22891;18066;16142;12064;8380;18180
2212;-0.0214;81473;-3080;-13657;-45122;-45767;-45717;12265
2213;0.2907;235634;52720;42877;27432;19872;19864;38927
2214;0.1914;453508;30517;22853;-8348;-8348;-8348;-8911
2215;0.2173;1042878;9461;2735;-37894;-27129;-27129;3655
2216;0.0886;507057;214858;156686;155440;111457;105788;262557
2217;-0.0279;3057110;241858;164336;134846;104002;103856;-12255
2218;0.2708;579736;48229;19319;19855;14814;1579;52348
2219;-0.5000;0;-4056;-4135;-6187;-6187;-6181;-221
2220;0.1649;1972405;333884;194914;111726;73694;62348;324029
2221;-0.2548;152345;37718;34620;-92625;-95698;-95698;-17272
2222;0.0653;74666;-21476;-23963;-23049;-26407;-26058;59256
2223;0.6133;138619;-76901;-82657;-160206;-163576;-162883;-42003
2224;0.1295;3558825;1363977;1032029;1035827;674362;674362;763612
2225;-0.0307;217603;32842;9270;4296;1939;1939;28193
2226;-0.1128;845677;509709;307907;245261;119441;119441;708932
2227;0.1986;503436;20272;11600;1942;-200;281;-52970
2228;0.2056;143705;15781;7391;7887;6194;6194;23786
2229;0.1260;308820;113731;99203;81514;80225;80225;14218
2230;-0.1921;4411596;1153063;751787;254563;117615;85630;-104517
2231;0.1478;32019;2832;1078;975;617;617;-13
2232;0.1773;459121;160458;147225;125272;83940;74738;-47615
2233;0.4230;443304;182693;179360;238426;156330;156330;106321
2234;0.5438;516201;54075;35633;-11674;-12022;-12206;6461
2235;0.0675;332320;319915;319100;248204;201367;201367;367943
2236;-0.0110;212394;6120;-2351;-8394;-6453;-6453;1204
2237;0.1757;100345;-59563;-61755;-62077;-64391;-63433;6712
2238;0.3532;213514;20610;14038;9751;5452;5452;18247
2239;0.2818;35937;-7184;-8757;-46041;-46272;-46272;4192
2240;0.4245;16370;-31514;-46180;-62175;-62175;-62175;-28423
2241;0.0726;10590150;3514697;1571087;1280715;996197;996197;1672291
2242;0.2377;346598;67075;56862;46666;33070;33070;18494
2243;0.2347;3951373;1262801;273848;170624;132091;132091;-723218
2244;0.0827;137517;12155;9539;11040;5807;5939;-513
2245;0.1499;560133;88244;53828;42297;30162;29969;74366
2246;0.0091;530591;397271;394859;365590;267158;261309;-53788
2247;0.0566;96554;9335;7511;4320;2302;2220;24635
2248;0.3497;351872;179911;72733;-122665;-100975;-100964;181986
2249;0.1566;855124;112261;45879;23685;47182;47182;-21774
2250;0.0778;18727888;973111;677530;556355;370338;368170;402171
2251;-0.1847;37720;2444;-206;1206;1153;1153;3010
2252;0.0918;722721;94568;58260;46580;32845;34466;56964
2253;0.0811;2350838;528095;221754;167173;108318;88901;185262
2254;0.1588;26742046;15160096;12308424;10414611;8198792;7891113;9591794
2255;-0.0699;358522;37316;9148;7231;7995;7641;-10283
2256;-0.0440;5993000;308000;226000;86000;97000;97000;-3172000
2257;0.2676;5310;-18260;-19234;-27990;-28478;-28447;4177
2258;0.4369;295883;57981;44733;26723;26070;26062;106494
2259;0.1466;2134229;330995;262008;290017;256542;257703;418764
2260;0.0816;2188725;117824;69574;134251;87036;91105;-110585
2261;0.0412;98822;333;-893;-37;-1182;-1214;-7196
2262;0.0265;819024;208283;161932;130912;121826;121826;44580
2263;-0.1684;27836;12709;10221;8735;6102;6102;-4686
2264;-1.2025;0;-1149;-1168;-1206;-1208;-1208;-33131
2265;-0.1066;363711;170001;126338;91439;83117;83117;167683
2266;0.0563;9802;5142;5142;6180;1461;1461;-1976
2267;0.0638;1065911;145867;120598;102839;103270;100217;164258
2268;0.0544;363219;359816;335552;243531;231549;139090;429086
2269;-0.1569;13177471;7189088;6272253;5364069;4833734;4672359;7932900
2270;0.0902;258469;-11037;-24258;-37411;-36437;-36437;6498
2271;-0.0227;338870;53915;47382;46538;35817;35817;45679
2272;-0.1223;529450;62549;11916;-20899;-22221;-22221;-117374
2273;-0.3235;8634;-18119;-19200;-25389;-17561;-17554;-19167
2274;-0.5637;3024661;247972;173988;-150135;-102345;-102253;609004
2275;-0.0244;5462;-2754;-2815;2401;1430;1404;6536
2276;-0.1628;0;-9500;-9613;-11324;-11006;-11006;-20864
2277;-0.1425;1550533;490070;119267;-48990;42787;42710;208297
2278;-0.2167;276200;8431;9410;-30330;52094;52094;61329
2279;0.3566;0;92196;92196;58213;53126;53126;40554
2280;0.0761;19672;-1608;-2766;302;-1380;-1380;2536
2281;0.3430;11443445;-480200;-1196543;-2773804;-2589877;-2476814;724655
2282;-0.1465;8590225;576561;162865;-437066;-442224;-460124;697922
2283;-0.0031;2671072;894277;637980;227352;155317;169470;1136445
2284;0.0000;0;297828;297826;298602;298602;-5152;-33938
2285;0.1202;1694469;173245;118665;26296;19474;19474;114832
2286;-0.0205;4665918;120155;-112939;-497306;-306079;-306229;984689
2287;-0.0250;345415;37908;-45942;-55586;25562;25562;136842
2288;-0.1151;432125;60951;46275;42819;50949;50949;26271
2289;0.0298;1202234;202460;158547;139023;115096;115096;299507
2290;-0.0978;1878854;950852;850768;880281;870812;870812;665095
2291;-0.0563;1324083;308162;202416;136923;133713;133713;611836
2292;0.1192;1003826;395087;239496;189458;131752;131752;235758
2293;-0.2292;3426363;254255;78067;-245092;-109823;-80699;160415
2294;0.0514;1776509;765834;603165;305932;321546;178280;617246
2295;0.1142;1014633;349445;-118758;-534564;-456180;-129880;15153
2296;0.0376;520947;76018;60241;49514;54386;54386;53108
2297;0.1530;663884;-8070;-30285;-90990;-40779;-53874;53659
2298;0.0405;5709243;1201657;847061;196002;137203;138160;1876794
2299;0.0120;501857;269502;123014;-19773;-26245;-28196;170425
2300;-0.1429;3624;-27599;-27926;-26617;-47931;-43677;4656
2301;0.1352;128784;31916;25617;61545;57549;57549;16154
2302;0.1771;111814;21756;12939;10251;11003;11003;15578
2303;-0.0003;235558;141069;127374;89056;62714;55957;129288
2304;0.0039;918764;96857;63657;78416;56275;30933;269382
2305;-0.2084;759719;100083;24692;-2710;9115;8924;290784
2306;0.2720;569300;27952;22627;17757;15410;15410;41072
2307;-0.2697;254553;-60182;-66674;-61567;-66385;-64811;23274
2308;-0.0360;52647;-183561;-188024;-235184;-464729;-467029;-10525
2309;-0.0500;5721;3328;2901;2182;2062;2062;-1142
2310;-0.2647;1028665;289298;105918;27117;25207;25142;196093
2311;-0.0121;745527;349468;271898;154461;92230;88742;128604
2312;-0.2376;185686;-234450;-249557;-253464;-303363;-303363;-24472
2313;0.1556;12294250;-4783076;-5298684;-7161776;-6258018;-6260785;-987554
2314;0.3590;46704;5821;4714;18570;8812;8812;-3554
2315;0.1244;6702213;1155946;921444;836558;649872;648278;705347
2316;0.1276;103875;37543;22405;55891;51193;51193;216700
2317;0.0153;2731133;332744;195602;5693;93500;35897;425916
2318;-0.1163;3364440;622304;436042;75305;86716;31633;575255
2319;-0.4223;969597;165799;124676;25255;24786;24786;139614
2320;-0.0916;671089;517597;383303;207583;94077;94809;353442
2321;-0.0566;1666209;700885;540520;496144;475558;475299;693237
2322;0.1870;1384046;253127;203250;138552;118455;118455;3141
2323;0.0852;2464060;539920;449628;268655;242614;205907;387725
2324;-0.1746;43454;-6274;-6274;-17175;-17175;-17175;7561
2325;-0.1591;190336;-14748;-24023;-28961;-29624;-29627;13221
2326;-0.1423;284501;52072;25662;10511;11053;11121;50552
2327;-0.0378;394155;-25493;-28680;-4965;-16671;-26064;81156
2328;0.0275;151437;62730;60787;77719;70713;69038;-63614
2329;-0.1268;1373184;138010;124673;76648;52444;52444;88993
2330;0.2891;282879;65859;34430;59866;72333;72194;82748
2331;0.0493;523199;100797;63211;56613;74876;74876;124823
2332;-0.0547;194811;14283;4461;12987;11100;11070;32674
2333;0.1828;8619629;-2188379;-2859640;-3323725;-3074477;-3064438;1679421
2334;0.2854;8619629;-2191138;-2862402;-3396082;-3146833;-1242503;1563453
2335;-0.3506;2664034;320123;198213;34655;-30183;-104777;363057
2336;-0.0468;99083;72403;69873;60770;65968;60603;17151
2337;0.2007;102296;14297;13125;27444;27534;27534;23366
2338;0.0131;625955;169872;155209;229029;246816;246957;11838
2339;-0.3415;2294712;462124;397178;266245;208818;201786;585109
2340;-0.1184;1851197;383870;308783;289522;252406;252406;348499
2341;-0.3312;199021;-77786;-80123;-101417;-105183;-83009;31098
2342;-0.6124;630;511;511;21;-107;-107;13
2343;0.0363;32253;21228;18297;7006;5238;5238;1834
2344;-0.0666;843339;264261;243417;250449;196656;-212467;178616
2345;-0.1066;363196;-31425;-54461;-56480;-65126;-65126;14765
2346;-0.1451;153732;-12632;-20885;-22498;-20177;-20232;6082
2347;-0.0369;2601;-326426;-330831;-385222;-380083;-392989;-241496
2348;-0.5017;1678459;189250;110948;30736;33895;16848;237750
2349;-0.2017;193590;27458;10008;-18347;-5055;-5055;5605
2350;-0.0368;41630579;3083483;1929850;990085;739139;693854;3485348
2351;-0.1348;79469;-175012;-176931;-251383;-176888;-206538;-309597
2352;-0.1938;1751063;183366;30286;-199834;-150439;-150439;315775
2353;-0.2500;95227;-435;-2561;-25425;-25591;-25591;5472
2354;-0.1189;150300;-18835;-25361;-22743;-11200;-11200;-12869
2355;0.0478;1963845;716705;310790;75303;108862;108862;331177
2356;-0.1899;311787;67029;23173;-27340;-15812;-15812;152662
2357;0.0853;2416666;223189;97534;-161772;-193898;-193898;-399148
2358;-0.1182;131995;30506;15227;32366;17977;17977;13021
2359;-0.1351;1305999;270907;201964;129267;104397;104397;-109227
2360;0.2468;188861;62434;38355;11578;7797;7797;58137
2361;-0.3424;174421;201749;183381;86982;64989;65023;50086
2362;-0.1851;6261197;1007670;845115;191393;216437;255572;1094107
2363;-0.2634;833679;61598;19815;-23696;-6001;-6001;180235
2364;-0.0494;2110801;547176;464793;438910;299831;299831;354312
2365;-0.4864;31072;11715;286;515864;484267;484267;22994
2366;-0.1353;1400777;240794;210942;226531;236074;236074;239858
2367;0.2795;2839275;226870;186852;48666;46069;46069;387846
2368;-0.0987;87427;177;-4806;-18198;-18346;-6557;-8215
2369;-0.0382;817864;11715;-1228;-5023;-7910;-9391;-303727
2370;0.2103;5000223;355149;242722;-368029;-232394;-270656;527764
2371;-0.1175;518629;-166036;-191478;-199617;-148003;-142604;72561
2372;-0.6395;220386;13293;6190;-7402;-4964;-7218;84903
2373;0.1663;43364;417;-1725;1912;3426;3426;-2151
2374;-0.1714;75042;-12976;-52398;-53944;-38463;-38463;10607
2375;0.2099;2556404;227979;208986;-13568;12294;12215;378130
2376;-0.1475;46809;7388;5555;-3274;-3274;-3271;3635
2377;0.4054;2723;448904;448753;444824;444566;444472;28465
2378;-0.0914;1066534;125468;112977;168800;143207;141659;173976
2379;0.1889;110931;3114;-300;-5303;-5220;-5220;11136
2380;-0.0145;351957;75706;73535;80495;58866;59074;40204
2381;-0.4068;6322801;1530936;-775721;-1090308;-3806553;-3731412;1618758
2382;-0.4207;98506;-5403;-11152;-17589;-12187;-12127;8411
2383;-0.0395;916109;-15124;-52967;-34632;-37133;-37133;-294070
2384;-1.0000;71863;-2286405;-2316994;-2578950;-2540640;-2439791;-882090
2385;0.1429;176852;-185134;-189705;-192830;-192830;-192830;744
2386;0.0874;70489000;21765000;10536000;5227000;2760000;2510000;23744000
2387;0.3806;113739;354622;333479;275448;286560;286560;77954
2388;0.0751;103313;15068;10115;8663;4719;1409;-11150
2389;0.0280;89526;-10563;-20655;-54519;-61981;-61913;18494
2390;-0.1059;7702;-6691;-7659;-3818;-3661;-3661;10125
2391;-0.3251;245148;23528;13185;799;5243;5239;-4455
2392;-0.1147;392119;39430;27429;1968;1142;1142;-12217
2393;-0.1947;1093203;-4813;-10367;-46378;-38646;-38646;49158
2394;0.1136;515455;178398;125835;118766;78401;74012;184793
2395;-0.0778;3056997;228320;153924;115988;87171;86559;190085
2396;-0.3362;622388;1034;-28805;-28416;-39014;-48490;-139113
2397;-0.4649;0;-640;-722;-2768;-2768;-2763;-259
2398;0.1330;2208099;381413;244566;52617;102681;100620;303586
2399;-0.9101;130727;-256003;-279000;-417134;-424595;-424595;-1470
2400;-0.0734;76103;-52066;-55024;-52536;-56260;-55647;-11762
2401;-0.3667;170615;-30816;-35515;-94804;-92424;-86926;-45087
2402;-0.0486;3885970;1185859;898288;1061665;946891;946891;974757
2403;-0.1615;99199;9137;6205;3032;2013;2013;-5399
2404;-0.1667;211990;25354;1533;-1776;-525;-525;45217
2405;-0.0026;605422;273360;120532;55563;55844;55844;150466
2406;0.0108;487101;10606;1289;-12130;-19431;-21888;98670
2407;-0.1808;137951;13284;4514;3922;6499;6499;-3407
2408;0.0761;277400;66128;50445;32788;32155;32155;82602
2409;0.1622;4518596;991924;626142;-51029;-52958;-82164;501798
2410;0.0549;24205;5592;1894;2421;1174;1174;18580
2411;0.0283;629639;211057;183899;157500;114048;112574;446627
2412;-0.1990;449422;188619;186011;239361;161611;161611;190862
2413;0.0847;573814;45867;26584;-29260;25630;25392;61651
2414;0.0296;298133;259428;258599;184325;183618;183618;395132
2415;0.0278;223488;-18991;-27869;-55895;-58875;-58875;-9055
2416;-0.1808;116615;24171;21042;23426;21780;21780;-2691
2417;-0.1343;77796;-248653;-250824;-253261;-253937;-251536;137512
2418;-0.0793;254522;32009;25150;21346;12576;12576;7437
2419;-0.0613;38812;22091;20505;-12709;-12919;-12919;-5665
2420;0.4227;16978;-32067;-32987;-49722;-49722;-49722;-39378
2421;-0.0444;10873649;3623553;1808295;1492944;1214826;1214826;3317980
2422;-0.2780;149363;7288;-6292;-25941;-17334;-17334;-14216
2423;-0.0089;4043642;1568037;587962;486612;363994;363994;2688164
2424;-0.0679;134445;11884;9236;9963;6312;7808;24755
2425;-0.2397;549955;56319;21453;18161;26805;26664;67611
2426;0.0137;497831;320880;318491;287991;206936;201876;11430
